fullName,fileID,guid,assembly,path
AddressableTests.StripDownloadOptionsTests,11500000,8a4e2a9d4bd8d5240865b8d1943b0393,Unity.Addressables.Runtime.Tests,Packages/com.unity.addressables/Tests/Runtime/StripDownloadOptionsTests.cs
AddressableTests.SyncAddressables.AssetBundleProviderTests,11500000,9c9765ad9de06ee4193e087e7732d756,Unity.Addressables.Runtime.Tests,Packages/com.unity.addressables/Tests/Runtime/AssetBundleProviderTests.cs
AddressableTests.SyncAddressables.SyncAddressableTests,11500000,04051f360312e3547be05554223ba464,Unity.Addressables.Runtime.Tests,Packages/com.unity.addressables/Tests/Runtime/SyncAddressableTests.cs
AddressableTests.TestReflectionHelpers,11500000,05a0ed70356185a4ba7f840a0ab2afe1,Unity.Addressables.Runtime.Tests,Packages/com.unity.addressables/Tests/Runtime/TestReflectionHelpers.cs
AddressablesPlayerBuildProcessor,11500000,834e2bdb5fd1336429e26ec5bcbb77f7,Unity.Addressables.Editor,Packages/com.unity.addressables/Editor/Build/AddressablesPlayerBuildProcessor.cs
AddressablesPlayerBuildProcessorTests,11500000,41f1a51b4873d473d81bc70abb55d198,Unity.Addressables.Editor.Tests,Packages/com.unity.addressables/Tests/Editor/Build/AddressablesPlayerBuildProcessorTests.cs
AddressablesTestFixture,11500000,488e0dbf9a6f5ac48bbe7875855651f1,Unity.Addressables.Runtime.Tests,Packages/com.unity.addressables/Tests/Runtime/AddressablesTestFixture.cs
AddressablesTestUtility,11500000,58d7919bd300ea94c8bc969913548cd8,Unity.Addressables.Runtime.Tests,Packages/com.unity.addressables/Tests/Runtime/AddressablesTestUtilities.cs
AdvancedAutomationTable,1908110513,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AffectObjectWhenMelodyPlayedAuthoring,1860600081,9a1db145e9314404d8da91bdc1557235,Pug.ECS.Authoring,Assets/Plugins/CoreKeeper/Pug.ECS.Authoring.dll
AffixArcaneBeam,-1927633980,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AffixElectricOrb,-913066556,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AffixFireBomb,1574622005,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
Affixes.Authoring.AffixAuthoring,-1102179062,5fbc50cade407784d8559c005b18ea28,Affixes.Authoring,Assets/Plugins/CoreKeeper/Affixes.Authoring.dll
Affixes.Authoring.SupportAffixesAuthoring,732210658,5fbc50cade407784d8559c005b18ea28,Affixes.Authoring,Assets/Plugins/CoreKeeper/Affixes.Authoring.dll
AgentCustomLinkMovement,11500000,ca27eb55b0331d042a94fe7f8899234c,,Packages/com.unity.ai.navigation/Tests/Runtime/OffMeshLinkTests/AgentCustomLinkMovement.cs
AgentVelocityTestAfterOffMeshLink,11500000,5ebd8eb82fbc3924e92211a0c85dfa02,,Packages/com.unity.ai.navigation/Tests/Runtime/OffMeshLinkTests/AgentVelocityTestAfterOffMeshLink.cs
AimUI,-681206200,3519ac58e5ff54941a4a69512016923c,Pug.Other,Assets/Plugins/CoreKeeper/Pug.Other.dll
AlertEmoteStateAuthoring,1387246920,9a1db145e9314404d8da91bdc1557235,Pug.ECS.Authoring,Assets/Plugins/CoreKeeper/Pug.ECS.Authoring.dll
AlienFloorVent,389790037,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AlienTechCrystalLight,-1267653399,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AlienTechDecorSpire,-1019512007,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AlienTechDestructible,-1136341421,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AlphaFollowLoadFader,819947562,3519ac58e5ff54941a4a69512016923c,Pug.Other,Assets/Plugins/CoreKeeper/Pug.Other.dll
AlwaysDropOneAuthoring,363721826,9a1db145e9314404d8da91bdc1557235,Pug.ECS.Authoring,Assets/Plugins/CoreKeeper/Pug.ECS.Authoring.dll
AlwaysDropVariationZeroAuthoring,-782887090,9a1db145e9314404d8da91bdc1557235,Pug.ECS.Authoring,Assets/Plugins/CoreKeeper/Pug.ECS.Authoring.dll
AmberBoulder,-1547570334,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AmberLarva,-1216093548,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AmbientSoundsHandler,-2060470917,3519ac58e5ff54941a4a69512016923c,Pug.Other,Assets/Plugins/CoreKeeper/Pug.Other.dll
AmoebaBomb,592051113,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AmoebaGiantSegment,2047027506,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AmoebaGiantSegmentTail,155230912,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AmoebaWormSegment,748870749,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AmoebaWormSegmentTail,-443255060,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AnalyticsReporter,11500000,a85430cc5a4a4279a992be322de12b29,,Packages/com.unity.test-framework/UnityEditor.TestRunner/Api/Analytics/AnalyticsReporter.cs
AnalyticsTests,11500000,356d0bfe8e9e4864ac91eeb7e9003f51,,Packages/com.unity.netcode/Tests/Editor/AnalyticsTests.cs
AnalyticsUtilsTest,11500000,3c5629833fc66a8429b658d89b3d88e9,,Packages/com.unity.render-pipelines.core/Tests/Editor/Analytics/AnalyticsUtilsTest.cs
AnalyticsUtilsTests,11500000,c2c1cf24bea5410ea530b2c8a875b293,,Packages/com.unity.multiplayer.center/Tests/Editor/AnalyticsUtilsTests.cs
AncientChest,-1859208958,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AncientElectricityConnectionAuthoring,2050211411,9a1db145e9314404d8da91bdc1557235,Pug.ECS.Authoring,Assets/Plugins/CoreKeeper/Pug.ECS.Authoring.dll
AncientFeather,-382467044,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AncientForge,846867590,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AncientFountain,1625806150,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AncientGiant,-946420755,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AncientGolem,1109116854,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AncientHologramPod,477158581,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AnimationAuthoring,775935493,8a9d2c58defc11e43be675b66a432bb8,Animation.Authoring,Assets/Plugins/CoreKeeper/Animation.Authoring.dll
AnimationSpeedAuthoring,948936897,9a1db145e9314404d8da91bdc1557235,Pug.ECS.Authoring,Assets/Plugins/CoreKeeper/Pug.ECS.Authoring.dll
AnvilAuthoring,22310068,9a1db145e9314404d8da91bdc1557235,Pug.ECS.Authoring,Assets/Plugins/CoreKeeper/Pug.ECS.Authoring.dll
ApiCompatibilityLevelTest,11500000,4838aec6cab5d3142b1d44f9857cdc64,,Packages/com.unity.entities/Unity.Entities/ApiCompatibilityLevelTest.cs
AppendHashToAssetBundleNameTests,11500000,58fd36bf615a4ea4f850b7c2547acd65,,Packages/com.unity.scriptablebuildpipeline/Tests/Editor/Build/AppendHashToAssetBundleNameTests.cs
Aquarium,-520660301,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
ArcaneStaffProjectile,-1988098589,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
ArchMortarProjectile,1384025361,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
ArchetypesWindow+Recorder,11500000,eb79ae6caa5a4464ba784cd914d16292,,Packages/com.unity.entities/Unity.Entities.Editor/Archetypes/ArchetypesWindow+Recorder.cs
ArchiveAndCompressTestFixture,11500000,6ab8ec987142fec4f84a3daa06a8b4c8,,Packages/com.unity.scriptablebuildpipeline/Tests/Editor/ArchiveAndCompressTestFixture.cs
ArchiveAndCompressTests,11500000,c2c7d61e655a9134eb902da0ddc663ce,,Packages/com.unity.scriptablebuildpipeline/Tests/Editor/ArchiveAndCompressTests.cs
AreaLevelAuthoring,1462739941,9a1db145e9314404d8da91bdc1557235,Pug.ECS.Authoring,Assets/Plugins/CoreKeeper/Pug.ECS.Authoring.dll
ArraySlice,11500000,7c4381030131b4d4f9da5c475cfa4947,,Packages/com.unity.render-pipelines.universal/Runtime/2D/UTess2D/ArraySlice.cs
AspectRatioFitterTests,11500000,be1b04bc4d8a415469493848e6501020,,Packages/com.unity.ugui/Tests/Runtime/UGUI/Layout/AspectRatioFitterTests.cs
AssassinDaggerProjectile,-601068630,5e4c644ded589d44fb6c01982fdbf432,Pug.Objects,Assets/Plugins/CoreKeeper/Pug.Objects.dll
AssemblyDefinitionCreator,11500000,ea60e24c1300444899f1cd65651e1389,ModSDK.Editor,Packages/dev.pugstorm.mod/SDK/Editor/AssemblyDefinitionCreator.cs
AssemblyInfo,11500000,ac464bc14bd17cc4ca2e8f909ca4f061,,Packages/com.unity.test-framework.performance/Runtime/AssemblyInfo.cs
AssemblyInfo,11500000,51566b3736df4282bbe76645014b0cc5,,Packages/com.unity.multiplayer.center/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,fb0d7ffc71c40bd49a849e6427f80cb5,,Packages/com.unity.mathematics/Unity.Mathematics/Properties/AssemblyInfo.cs
AssemblyInfo,11500000,f5ae6db917fa3b54cb1f2a62f10e27fd,,Packages/com.unity.entities/Unity.Entities.Editor.PerformanceTests/AssemblyInfo.cs
AssemblyInfo,11500000,18baba7656dce1149bf3937e025993fa,,Packages/com.unity.render-pipelines.core/Editor-PrivateShared/AssemblyInfo.cs
AssemblyInfo,11500000,dc13a78080bef0e4da1198925a29d4f1,,Packages/com.unity.entities/Unity.Entities.Tests/AssemblyInfo.cs
AssemblyInfo,11500000,9c385b5fbd362444bbd618a13566348f,,Packages/com.unity.physics/Unity.Physics/AssemblyInfo.cs
AssemblyInfo,11500000,41e95e76eba76ee4f992e24ad5166c23,,Packages/com.unity.entities/Unity.Scenes/AssemblyInfo.cs
AssemblyInfo,11500000,70c658661ab7843829cea681cc9c9319,,Packages/com.unity.addressables/Runtime/AssemblyInfo.cs
AssemblyInfo,11500000,1cf995a69bb0bd844b0d2a1fa5004d0b,,Packages/com.unity.collections/Unity.Collections.PerformanceTests.Internal/AssemblyInfo.cs
AssemblyInfo,11500000,38989437affc19a4e80cf36a1680a5e5,,Packages/com.unity.serialization/Runtime/Unity.Serialization/AssemblyInfo.cs
AssemblyInfo,11500000,d51458b261e0ecc4a98904e53924dc1c,,Packages/com.unity.ugui/Editor/UGUI/Properties/AssemblyInfo.cs
AssemblyInfo,11500000,d791d407901442e49862d3aa783ce8af,,Packages/com.unity.ide.visualstudio/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,1c147d10db452eb4b854a35f84472017,,Packages/com.unity.ugui/Runtime/TMP/AssemblyInfo.cs
AssemblyInfo,11500000,ee81cfba546d646ca9b7a9394f78b66b,,Packages/com.unity.render-pipelines.universal/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,806944f9c2ac4fb8995370d965df6669,,Packages/com.unity.netcode/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,1f99c4766b3e2464c978e3a1ebeb94c7,,Packages/com.unity.entities/Unity.Entities.Hybrid/AssemblyInfo.cs
AssemblyInfo,11500000,0437b76f03e61424abbe630113ecd0f2,,Packages/com.unity.scriptablebuildpipeline/Tests/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,4c384a0eeb10a6249a9ba87a3e550b18,,Packages/com.unity.searcher/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,61ba514d93f94d14a8638d884815c8c0,,Packages/com.unity.render-pipelines.universal/Runtime/AssemblyInfo.cs
AssemblyInfo,11500000,0bab0a09848ae34489de7c326fcb153a,,Packages/com.unity.entities/Unity.Entities.Hybrid.Tests/AssemblyInfo.cs
AssemblyInfo,11500000,e34a9555a83a64c339bd7699fde359fb,,Packages/com.unity.netcode/Runtime/AssemblyInfo.cs
AssemblyInfo,11500000,82d8461f687ca4fc39fe82617c47a8c1,,Packages/com.unity.physics/Tests/PlayModeTests/AssemblyInfo.cs
AssemblyInfo,11500000,4231ec648d4054f72a4a9cf3adb42c64,,Packages/com.unity.transport/Runtime/AssemblyInfo.cs
AssemblyInfo,11500000,f5232fb35a43b284cbb2b8995f434de1,,Packages/com.unity.entities/Unity.Core.Editor/AssemblyInfo.cs
AssemblyInfo,11500000,79d9da7a81239e744bc809717c68ae47,,Packages/com.unity.render-pipelines.core/Tests/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,a5a75e524efe2c64587928a3cc01ff05,,Packages/com.unity.entities/Unity.Entities.CodeGen/AssemblyInfo.cs
AssemblyInfo,11500000,f13538c0e661bcc4c979c0f336830337,,Packages/com.unity.scriptablebuildpipeline/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,63bc65d8d2fe144e1b071aeb3b624536,,Packages/com.unity.collections/Unity.Collections/AssemblyInfo.cs
AssemblyInfo,11500000,d4642c9898dbc4e76ad7611fa3513d0d,,Packages/com.unity.entities/Unity.Scenes.Editor.Tests/AssemblyInfo.cs
AssemblyInfo,11500000,79534194088d466faf51dedb0dbb3012,,Assets/Unity/Physics/Samples/Unity Physics/1.0.14/Custom Physics Authoring/Unity.Physics.Custom/AssemblyInfo.cs
AssemblyInfo,11500000,378d29e5bd08de849b8f2a4713f92238,,Packages/com.unity.entities/Unity.Transforms/AssemblyInfo.cs
AssemblyInfo,11500000,8a95c966728040947abcf1313e7b7034,,Packages/com.unity.entities/Unity.Entities.Editor/Unity.InternalAPIEditorBridge.002/AssemblyInfo.cs
AssemblyInfo,11500000,d15809863a4410e409c1b23c81a2e5f4,,Packages/com.unity.shadergraph/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,03c38d1c6355841b1aeed1a2b3cb81dd,,Packages/com.unity.physics/Unity.Physics.Hybrid/AssemblyInfo.cs
AssemblyInfo,11500000,680fb597e686741c7a2e225708f654d2,,Packages/com.unity.addressables/Runtime/ResourceManager/AssemblyInfo.cs
AssemblyInfo,11500000,a86108f91b07e4fe3b5cd8fedc9f1797,,Packages/com.unity.ai.navigation/Editor/ConversionSystem/AssemblyInfo.cs
AssemblyInfo,11500000,fd4abc6933ef4db296c17e31d92d800b,,Packages/com.unity.test-framework.performance/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,3df4f0279114423485294ff1196c6644,,Packages/com.unity.ai.navigation/Runtime/AssemblyInfo.cs
AssemblyInfo,11500000,f4a6c7645f6f44dfbeccc5230f9f653f,,Packages/com.unity.entities/Unity.Entities.Build/AssemblyInfo.cs
AssemblyInfo,11500000,4ae04804288817e4eb46719b68239d1e,,Packages/com.unity.rendering.light-transport/Runtime/AssemblyInfo.cs
AssemblyInfo,11500000,738ea664e66824aa885346392956abc2,,Packages/com.unity.addressables/Tests/Runtime/AssemblyInfo.cs
AssemblyInfo,11500000,3addb854f833b56428975a1966f78424,,Packages/com.unity.mathematics/Tests/Properties/AssemblyInfo.cs
AssemblyInfo,11500000,7333e0d0532c8714a96d10e76dcb3c3a,,Packages/com.unity.physics/Tests/EditModeTests/AssemblyInfo.cs
AssemblyInfo,11500000,0eaef5c9e4d984cd295dfacc57398f10,,Packages/com.unity.render-pipelines.core/Runtime/GPUDriven/AssemblyInfo.cs
AssemblyInfo,11500000,03dd6911110407b418a3e5d3f0c473af,,Packages/com.unity.2d.sprite/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,6786c0bc320c4122b36f636e80350596,,Packages/com.unity.entities/Unity.Entities.Editor/ContentProvider/Selection/AssemblyInfo.cs
AssemblyInfo,11500000,b436bc9c47bb45bd98478a478a2608f8,,Packages/com.unity.ai.navigation/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,d11f7cc3f5ce1a1418e7ee839029d311,,Packages/com.unity.entities/Unity.Scenes.Editor/AssemblyInfo.cs
AssemblyInfo,11500000,e69a71452f34e41de8f9a1147c919b9d,,Packages/com.unity.entities/Unity.Entities.Editor/AssemblyInfo.cs
AssemblyInfo,11500000,08b02505960398a47ad3a042cdbe762a,,Packages/com.unity.entities/Unity.Entities.Editor.Tests/AssemblyInfo.cs
AssemblyInfo,11500000,9db19a04003fca7439552acd4de9baa1,,Packages/com.unity.test-framework/UnityEditor.TestRunner/AssemblyInfo.cs
AssemblyInfo,11500000,941d4189d39642faaff4f4c190ca667d,,Packages/com.unity.entities/Unity.Entities.PerformanceTests/AssemblyInfo.cs
AssemblyInfo,11500000,05866b342def153438ba95192cf99ad2,,Packages/com.unity.entities/Unity.Core/AssemblyInfo.cs
AssemblyInfo,11500000,bfa722e189cafe743b7884ff1953f0b9,,Packages/com.unity.render-pipelines.core/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,ca14ab7cef497df45b537c2b88da9991,,Packages/com.unity.entities/Unity.Entities.Editor/Unity.InternalAPIEngineBridge.002/AssemblyInfo.cs
AssemblyInfo,11500000,8472c6472e6d4301873871a9e8fcf952,,Packages/com.unity.ide.rider/Rider/Editor/Properties/AssemblyInfo.cs
AssemblyInfo,11500000,8458bdca14d31ff4c96d1c9b17af5060,,Packages/com.unity.entities/Unity.Scenes.Editor/Internals/Properties/AssemblyInfo.cs
AssemblyInfo,11500000,17533d104276f4858a05586eb615a90a,,Packages/com.unity.entities/Unity.Entities/AssemblyInfo.cs
AssemblyInfo,11500000,5fb2141f81ea40ca9db3e2d102541b03,,Packages/com.unity.netcode/Runtime/Authoring/Hybrid/AssemblyInfo.cs
AssemblyInfo,11500000,6df296665d3d1403ea55bcc9c40cfabf,,Packages/com.unity.shadergraph/Editor/Utilities/AssemblyInfo.cs
AssemblyInfo,11500000,7b3cc3eb9b3304aaabd9bef2198277a3,,Packages/com.unity.physics/Unity.Physics.Editor/AssemblyInfo.cs
AssemblyInfo,11500000,053ca114086a74fd6842a2f9944a47cc,,Packages/com.unity.addressables/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,50139ce6dfc5481409cd02c43fbc842f,,Packages/com.unity.render-pipelines.universal/Runtime/2D/AssemblyInfo.cs
AssemblyInfo,11500000,8687db4f8d1c4354eae1e66a957cba30,,Packages/com.unity.sysroot/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,89ffa359141b49fea9bfa6a1db3b18be,,Packages/com.unity.multiplayer.center/Tests/Editor/AssemblyInfo.cs
AssemblyInfo,11500000,b353071f7d5d26e4abc0e029d778b997,,Packages/com.unity.entities/Unity.Entities.UI/AssemblyInfo.cs
AssemblyInfo,11500000,b91c220b425a454485b9f475c88f2fd7,,Packages/com.unity.serialization/Tests/Unity.Serialization.Tests/AssemblyInfo.cs
AssemblyInfo,11500000,016d8a3094fcbdf44961b10be9ac5c56,,Assets/Unity/Physics/Samples/Unity Physics/1.0.14/Custom Physics Authoring/Unity.Physics.Custom.Editor/AssemblyInfo.cs
AssemblyInfo,11500000,58f7b18308224878824f62fa3f2ed748,,Packages/com.unity.entities/Unity.Transforms.Hybrid/AssemblyInfo.cs
AssemblyInfo,11500000,7d7bd4bcc815cfb44b9990c29dabdb9f,,Packages/com.unity.ugui/Runtime/UGUI/Properties/AssemblyInfo.cs
AssemblyInfo,11500000,63013791e5e8e2c438d56845f5167ccb,,Packages/com.unity.entities/Unity.Entities.UI.Editor/AssemblyInfo.cs
AssemblyInfo,11500000,ebc7acf85aca94da2a3cc5c2f5236c45,,Packages/com.unity.ai.navigation/Editor/Updater/AssemblyInfo.cs
AssemblyInfo,11500000,780050ad9d084c04a3e8228048f5cd8a,,Packages/com.unity.entities/Unity.Entities.CodeGen.Tests/AssemblyInfo.cs
AssemblyInfo,11500000,af2a485654b7642d987c8758da936d55,,Packages/com.unity.render-pipelines.core/Runtime/AssemblyInfo.cs
AssemblyInfos,11500000,61de5e80a5bf01f40968ac86d656dd62,,Packages/com.unity.render-pipelines.core/Tests/Runtime/AssemblyInfos.cs
AssertionFailureOnOutputVertexCount,11500000,bede4033d9f359b41878c4cda6a910b3,,Packages/com.unity.ugui/Tests/Editor/UGUI/Canvas/AssertionFailureOnOutputVertexCount.cs
AssetDependencyTracker,11500000,ff125d3422e494e67b23de6ff7d9eb19,,Packages/com.unity.entities/Unity.Scenes/AssetDependencyTracker.cs
AssetLoadInfoSortingTests,11500000,a8294b087f18cdb49a6dc0c48dccb3a8,,Packages/com.unity.scriptablebuildpipeline/Tests/Editor/AssetLoadInfoSortingTests.cs
AssetReferenceDrawerTests.AssetReferenceDrawerTests,11500000,07426e5d16eb07442847b80692e452c9,Unity.Addressables.Runtime.Tests,Packages/com.unity.addressables/Tests/Runtime/AssetReferenceDrawerTests.cs
AssetReferenceTestBehavior,11500000,bfa3710e9aeaad547bae8719bd664926,Unity.Addressables.Runtime.Tests,Packages/com.unity.addressables/Tests/Runtime/AssetReferenceTestBehavior.cs
AssetScrambler,1479632701,3519ac58e5ff54941a4a69512016923c,Pug.Other,Assets/Plugins/CoreKeeper/Pug.Other.dll
AsyncOperation,11500000,c6c8b2f6152bd1348ae35f9f95719f75,,Packages/com.unity.ide.visualstudio/Editor/AsyncOperation.cs
AsyncOperationStatus,11500000,f2b227c56ee439f46b08efa638b27a84,,Packages/com.unity.addressables/Runtime/ResourceManager/AsyncOperations/AsyncOperationStatus.cs
AttackContinuouslyAuthoring,-1709528542,9a1db145e9314404d8da91bdc1557235,Pug.ECS.Authoring,Assets/Plugins/CoreKeeper/Pug.ECS.Authoring.dll
AttackFX,-402898403,3519ac58e5ff54941a4a69512016923c,Pug.Other,Assets/Plugins/CoreKeeper/Pug.Other.dll
AttackableWithMeleeAuthoring,-1164075576,9a1db145e9314404d8da91bdc1557235,Pug.ECS.Authoring,Assets/Plugins/CoreKeeper/Pug.ECS.Authoring.dll
